-0.09845,,0.11903,,0.04192,,-0.05882,,-0.01907,,-0.02569,,0.04586,,-0.14328,,0.15408,,0.00629,,0.22934,,-0.01908,,-0.18241,,-0.1321,,0.05885,,0.1136,,-0.16311,,-0.1474,,-0.077,,-0.03263,,0.02204,,0.03644,,-0.00681,,0.03381,,-0.10848,,-0.27485,,-0.09826,,-0.14977,,0.1026,,-0.01733,,0.03676,,0.03003,,-0.20692,,-0.03735,,0.02826,,-0.02035,,-0.04183,,-0.01499,,0.12963,,0.01804,,-0.17739,,-0.08321,,0.02947,,0.19256,,0.20211,,-0.0069,,0.01709,,-0.08649,,-0.00118,,-0.13527,,0.03971,,0.14424,,0.16749,,0.09875,,0.03509,,-0.15927,,0.01838,,0.02591,,-0.18112,,0.02739,,0.06184,,-0.03957,,-0.07862,,-0.02335,,0.19965,,0.05479,,-0.0845,,-0.18344,,0.15176,,-0.14072,,-0.07683,,0.08495,,-0.11505,,-0.14239,,-0.24043,,0.01902,,0.34011,,0.09243,,-0.25961,,0.02597,,-0.15144,,-0.0082,,0.03048,,0.01313,,-0.09035,,0.01086,,-0.08971,,-0.06763,,0.15251,,-0.05911,,0.00568,,0.19333,,-0.0422,,-0.02365,,0.04347,,-0.0241,,-0.02943,,0.01974,,-0.06632,,-0.11565,,0.02896,,-0.09012,,0.00632,,0.11578,,-0.20787,,0.20616,,0.0719,,0.01043,,0.02505,,0.02912,,-0.06649,,-0.07987,,0.18015,,-0.1949,,0.23008,,0.14466,,-0.00364,,0.10549,,0.03868,,0.14641,,-0.08949,,0.00404,,-0.11736,,-0.0279,,0.06327,,-0.06322,,0.01037,,0.01117
-0.03957,,0.0159,,0.03784,,0.03178,,-0.10857,,-0.04912,,-0.04446,,-0.08875,,0.08702,,-0.11579,,0.16824,,-0.05099,,-0.23168,,-0.01434,,0.02111,,0.08825,,-0.10974,,-0.08089,,-0.21508,,-0.10312,,-0.04391,,0.00396,,0.01895,,-0.00185,,-0.12711,,-0.32728,,-0.13186,,-0.08027,,0.05784,,-0.02188,,0.01098,,0.03189,,-0.19278,,-0.07031,,0.04278,,0.03166,,-0.09885,,-0.06266,,0.17855,,-0.03928,,-0.21755,,0.00416,,0.05938,,0.21247,,0.20348,,0.02729,,-0.00811,,-0.12766,,0.09831,,-0.19363,,-0.01256,,0.20605,,0.12041,,0.09121,,0.10923,,-0.07219,,0.05957,,0.14222,,-0.14314,,0.02365,,0.01687,,-0.08303,,-0.02197,,-0.10252,,0.13195,,0.04069,,-0.09316,,-0.11487,,0.1817,,-0.1947,,0.00392,,0.11932,,-0.0956,,-0.24175,,-0.30322,,-0.01014,,0.40642,,0.18332,,-0.17241,,-0.02651,,-0.06117,,-0.09088,,0.04655,,0.09445,,-0.09488,,-0.04664,,-0.06536,,0.09811,,0.20961,,-0.09043,,0.04676,,0.1956,,0.01257,,-0.01395,,-0.0025,,0.04921,,-0.17412,,-0.03817,,-0.14299,,-0.039,,0.11551,,-0.0773,,0.03997,,0.09952,,-0.12261,,0.15803,,-0.00143,,-0.06661,,0.0284,,-0.03429,,-0.05655,,-0.04995,,0.20216,,-0.17292,,0.15109,,0.17811,,-0.0251,,0.09397,,0.05758,,0.084,,-0.09724,,-0.05426,,-0.1932,,-0.07778,,0.00567,,-0.02787,,0.01301,,-0.04086
-0.12804,,-0.00157,,0.02901,,0.06259,,-0.06759,,-0.04452,,-0.01653,,-0.05163,,0.15784,,0.02243,,0.21332,,-0.00807,,-0.24985,,-0.00692,,-0.06287,,0.07194,,-0.10186,,-0.04884,,-0.04994,,-0.06631,,0.12016,,0.06969,,0.03348,,0.0275,,-0.09954,,-0.33792,,-0.08617,,-0.11929,,0.09016,,-0.10813,,-0.03677,,0.09762,,-0.11951,,-0.08864,,0.05573,,0.06902,,-0.01257,,-0.03001,,0.22243,,0.07627,,-0.11287,,-0.03004,,-0.01109,,0.3247,,0.13519,,0.01952,,0.06484,,-0.08905,,0.04373,,-0.27806,,0.04223,,0.17613,,0.09761,,0.0405,,0.14234,,-0.17236,,-0.01322,,0.0621,,-0.24017,,0.17286,,0.03757,,-0.02306,,-0.01528,,-0.0671,,0.12918,,0.07332,,-0.09281,,-0.08229,,0.15699,,-0.1507,,-0.02304,,0.07111,,-0.09781,,-0.27268,,-0.24824,,0.0199,,0.43654,,0.14522,,-0.19635,,0.07008,,-0.04707,,-0.11793,,0.08493,,0.04266,,-0.06414,,0.07779,,-0.09409,,0.08511,,0.14153,,-0.00163,,-0.00988,,0.24163,,-0.00816,,0.02024,,0.10266,,0.11781,,-0.07723,,-0.02407,,-0.14764,,-0.03105,,0.05287,,-0.16477,,0.06435,,0.02638,,-0.15264,,0.11837,,-0.00491,,-0.05881,,-0.0739,,-0.06174,,-0.14154,,0.06977,,0.20949,,-0.27305,,0.19722,,0.16904,,0.02432,,0.16636,,0.00171,,0.02175,,0.00823,,-0.05932,,-0.10175,,-0.06639,,-0.04959,,-0.00798,,-0.02219,,0.03567
-0.09422,,0.13119,,0.03603,,-0.04699,,-0.16502,,0.0055,,0.02651,,-0.04086,,0.16467,,0.03162,,0.16757,,-0.0294,,-0.23569,,-0.03312,,-0.14683,,0.113,,-0.24629,,-0.12939,,-0.03426,,-0.03413,,0.06808,,-0.01828,,0.04099,,0.06427,,-0.08562,,-0.29428,,-0.01569,,-0.08904,,0.07193,,-0.11545,,0.05717,,0.06752,,-0.16245,,-0.05931,,-0.00468,,0.1172,,0.01422,,-0.01766,,0.21332,,0.0119,,-0.13775,,0.06834,,0.03271,,0.39514,,0.22641,,0.04757,,-0.01108,,-0.07846,,0.12513,,-0.25341,,0.09849,,0.18347,,0.099,,-0.00979,,0.08581,,-0.0999,,0.00731,,0.13501,,-0.20199,,0.05086,,0.11152,,0.02761,,0.06649,,-0.13291,,0.14166,,0.01979,,-0.07317,,-0.08197,,0.10516,,-0.17825,,-0.09005,,-0.01081,,-0.11059,,-0.12542,,-0.34935,,0.03079,,0.41801,,0.19913,,-0.11017,,0.03243,,-0.05683,,-0.01724,,0.07957,,-0.00425,,-0.15409,,0.01135,,-0.13941,,0.0604,,0.13457,,0.00227,,-0.05923,,0.17316,,0.04132,,-0.05592,,0.03244,,-0.0183,,-0.06542,,0.06402,,-0.23518,,0.01355,,-0.05236,,-0.1116,,0.05275,,0.06833,,-0.21316,,0.00918,,0.02034,,-0.04691,,-0.07836,,0.02089,,-0.23215,,-0.0017,,0.22242,,-0.26389,,0.18523,,0.20162,,0.08044,,0.10032,,0.13473,,0.02223,,-0.0013,,-0.0243,,-0.02942,,-0.03957,,0.04565,,-0.00518,,0.12196,,0.08792
